round_id,variant,kappa,selected_count,top4_mean_actual,overlap_with_kappa035,selected_formulations,scope
ROUND_005,sens_baseline,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_baseline,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_baseline,1.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_baseline,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds,0.35,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds,0.0,4,40.555625000000006,3,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds,1.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds,2.0,4,35.182500000000005,4,v2_711df1b41503;v2_f3bcb989040c;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned,0.35,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned,0.0,4,40.555625000000006,3,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned,1.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned,2.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_restarts,0.35,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_restarts,0.0,4,40.555625000000006,3,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_restarts,1.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_restarts,2.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_wide,0.35,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_wide,0.0,4,40.555625000000006,3,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_wide,1.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_bounds_learned_wide,2.0,4,35.182500000000005,4,v2_f3bcb989040c;v2_711df1b41503;v2_88865d95334d;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_learned,0.35,4,41.221875000000004,4,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_learned,0.0,4,48.176875,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_learned,1.0,4,38.098125,3,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_learned,2.0,4,38.098125,3,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_long,0.35,4,41.221875000000004,4,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_long,0.0,4,48.176875,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_long,1.0,4,38.098125,3,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_long,2.0,4,32.05875,2,v2_711df1b41503;v2_f3bcb989040c;v2_40e9f706b46d;v2_88865d95334d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_short,0.35,4,48.176875,4,v2_1be28fc1c3ad;v2_f3bcb989040c;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_short,0.0,4,48.176875,4,v2_1be28fc1c3ad;v2_f3bcb989040c;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_short,1.0,4,48.176875,4,v2_1be28fc1c3ad;v2_f3bcb989040c;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_length_short,2.0,4,48.176875,4,v2_1be28fc1c3ad;v2_f3bcb989040c;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_logit,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_logit,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_logit,1.0,4,48.176875,4,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_logit,2.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_matern15,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_matern15,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_matern15,1.0,4,48.176875,4,v2_f3bcb989040c;v2_711df1b41503;v2_1be28fc1c3ad;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_matern15,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mean_median,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mean_median,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mean_median,1.0,4,48.176875,4,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mean_median,2.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mixed_sources,0.35,4,37.819375,4,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_117f554a123f,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mixed_sources,0.0,4,48.176875,3,v2_f3bcb989040c;v2_711df1b41503;v2_1be28fc1c3ad;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mixed_sources,1.0,4,25.195,2,v2_011eef292ff1;v2_117f554a123f;v2_5526047f869b;v2_79ec2bf8acae,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_mixed_sources,2.0,4,25.195,2,v2_011eef292ff1;v2_117f554a123f;v2_5526047f869b;v2_79ec2bf8acae,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_10pp,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_10pp,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_10pp,1.0,4,46.595000000000006,3,v2_f3bcb989040c;v2_711df1b41503;v2_1be28fc1c3ad;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_10pp,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_1pp,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_1pp,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_1pp,1.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_1pp,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_3pp,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_3pp,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_3pp,1.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_3pp,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_5pp,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_5pp,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_5pp,1.0,4,48.176875,4,v2_f3bcb989040c;v2_711df1b41503;v2_1be28fc1c3ad;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_5pp,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_learned,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_learned,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_711df1b41503;v2_011eef292ff1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_learned,1.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_noise_learned,2.0,4,38.098125,2,v2_f3bcb989040c;v2_711df1b41503;v2_5526047f869b;v2_40e9f706b46d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_rbf,0.35,4,48.176875,4,v2_f3bcb989040c;v2_011eef292ff1;v2_1be28fc1c3ad;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_rbf,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_rbf,1.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_011eef292ff1;v2_711df1b41503;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_rbf,2.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_recent3,0.35,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_recent3,0.0,4,48.176875,4,v2_f3bcb989040c;v2_1be28fc1c3ad;v2_011eef292ff1;v2_711df1b41503,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_recent3,1.0,4,48.176875,4,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_1be28fc1c3ad,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_005,sens_recent3,2.0,4,41.221875000000004,3,v2_f3bcb989040c;v2_711df1b41503;v2_011eef292ff1;v2_5526047f869b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_bounds_learned,0.35,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_bounds_learned,0.0,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_bounds_learned,1.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_bounds_learned,2.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing_adaptive,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing_adaptive,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing_adaptive,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_existing_adaptive,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_mean,0.35,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_mean,0.0,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_mean,1.0,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_mean,2.0,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_median,0.35,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_median,0.0,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_median,1.0,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,campaign_median,2.0,4,19.878749999999997,4,v2_0edd7362eda9;v2_13f1ff7a70b9;v2_445849cbfa02;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,current_mixed,0.35,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,current_mixed,0.0,4,37.7275,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,current_mixed,1.0,4,9.4275,1,v2_0edd7362eda9;v2_9d3ceb7016d5;v2_e579d58c9088;v2_445849cbfa02,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,current_mixed,2.0,4,9.4275,1,v2_0edd7362eda9;v2_9d3ceb7016d5;v2_e579d58c9088;v2_445849cbfa02,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,legacy_correction,0.35,4,37.7525,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,legacy_correction,0.0,4,37.7525,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,legacy_correction,1.0,4,37.7525,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,legacy_correction,2.0,4,12.87625,1,v2_e579d58c9088;v2_b0c3376ad599;v2_0edd7362eda9;v2_9d3ceb7016d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_amplitude_learned,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_amplitude_learned,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_amplitude_learned,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_amplitude_learned,2.0,4,41.91,3,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_b0c3376ad599,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_ard_learned,0.35,4,37.7275,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_ard_learned,0.0,4,37.7275,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_ard_learned,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_ard_learned,2.0,4,23.093125,2,v2_ea8a9ce5fcb2;v2_0edd7362eda9;v2_9d3ceb7016d5;v2_b0c3376ad599,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_baseline,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_baseline,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_baseline,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_baseline,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds,0.35,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds,0.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds,1.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds,2.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_e579d58c9088;v2_fb629591d74c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned,0.35,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned,0.0,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned,1.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned,2.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_restarts,0.35,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_restarts,0.0,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_restarts,1.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_restarts,2.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_wide,0.35,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
