formulation_id,source,source_row_id,formulation_label,active_ingredient_count,dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct
legacy_wetlab_EXP104,legacy_wetlab,EXP104,1.86M glycerol + 1.9% hsa,2,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0
legacy_wetlab_EXP105,legacy_wetlab,EXP105,12.2mM dmso + 1.91M glycerol + 1.6% pvp,3,0.0122,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
legacy_wetlab_EXP106,legacy_wetlab,EXP106,488mM trehalose + 19.5% fbs,2,0.0,0.0,0.0,0.0,0.0,0.4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
legacy_wetlab_EXP201,legacy_wetlab,EXP201,5.8mM dmso + 2.1M ethylene_glycol,2,0.0058,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP202,legacy_wetlab,EXP202,190mM dmso + 1.41M ethylene_glycol + 66.2% fbs,3,0.1901,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,0.0,0.0
legacy_wetlab_EXP203,legacy_wetlab,EXP203,1.86M glycerol + 36.8% fbs,2,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0
legacy_wetlab_EXP204,legacy_wetlab,EXP204,346mM sucrose + 1.3% hsa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
legacy_wetlab_EXP205,legacy_wetlab,EXP205,2.35M glycerol + 34.7% fbs + 6% hsa,3,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,6.0,0.0
legacy_wetlab_EXP206,legacy_wetlab,EXP206,1.21M glycerol + 8.3% hsa,2,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
legacy_wetlab_EXP301,legacy_wetlab,EXP301,1.83M ethylene_glycol + 52.2% fbs,2,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0.0,0.0
legacy_wetlab_EXP302,legacy_wetlab,EXP302,1.03M ethylene_glycol + 36.1mM proline,2,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP303,legacy_wetlab,EXP303,416mM trehalose + 6.6% hsa + 13.4% human_serum,3,0.0,0.0,0.0,0.0,0.0,0.4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,13.4
legacy_wetlab_EXP304,legacy_wetlab,EXP304,976mM ethylene_glycol + 67.6mM proline + 8.5% hsa,3,0.0,0.0,0.9757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
legacy_wetlab_EXP305,legacy_wetlab,EXP305,143mM ectoin + 1.28M ethylene_glycol,2,0.0,0.1431,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP306,legacy_wetlab,EXP306,161mM ectoin + 1.05M ethylene_glycol,2,0.0,0.1612,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1101,legacy_wetlab,EXP1101,40.6mM dmso + 160mM ectoin,2,0.0406,0.1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1102,legacy_wetlab,EXP1102,55.2mM proline + 5.8% hsa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
legacy_wetlab_EXP1103,legacy_wetlab,EXP1103,135mM ectoin + 233mM trehalose + 936mM glucose,3,0.0,0.1347,0.0,0.0,0.0,0.2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1104,legacy_wetlab,EXP1104,1.73M ethylene_glycol + 7.3% hsa,2,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
legacy_wetlab_EXP1105,legacy_wetlab,EXP1105,305mM ectoin + 1.55M ethylene_glycol,2,0.0,0.3047,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1106,legacy_wetlab,EXP1106,161mM ectoin + 1.03M ethylene_glycol + 36.1mM proline,3,0.0,0.1612,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1201,legacy_wetlab,EXP1201,524mM sucrose + 52mM glucose + 0.8% hsa,3,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
legacy_wetlab_EXP1202,legacy_wetlab,EXP1202,348mM sucrose + 66.3% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3,0.0,0.0
legacy_wetlab_EXP1203,legacy_wetlab,EXP1203,131mM ectoin,1,0.0,0.1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1205,legacy_wetlab,EXP1205,1.1M glycerol + 267mM sucrose,2,0.0,0.0,0.0,1.1,0.0,0.0,0.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP1206,legacy_wetlab,EXP1206,78.3% fbs,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,0.0,0.0
legacy_wetlab_EXP2101,legacy_wetlab,EXP2101,2.33M glycerol + 182mM propylene_glycol + 153mM proline,3,0.0,0.0,0.0,2.33,0.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP2102,legacy_wetlab,EXP2102,494mM ectoin + 750mM propylene_glycol,2,0.0,0.4935,0.0,0.0,0.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP2103,legacy_wetlab,EXP2103,1.53M ethylene_glycol + 150mM proline + 7.2% pvp + 33.9% fbs + 1.8% hsa,5,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,33.9,1.8,0.0
legacy_wetlab_EXP2104,legacy_wetlab,EXP2104,2.46M propylene_glycol + 399mM sucrose,2,0.0,0.0,0.0,0.0,2.46,0.0,0.3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP2105,legacy_wetlab,EXP2105,159mM proline + 60.9% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,0.0,0.0
legacy_wetlab_EXP2106,legacy_wetlab,EXP2106,523mM dmso + 1.02M propylene_glycol + 2.6% hsa,3,0.5228,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0
legacy_wetlab_EXP3101,legacy_wetlab,EXP3101,273mM ectoin + 1.48M ethylene_glycol + 183mM glycerol,3,0.0,0.2733,1.48,0.1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP3102,legacy_wetlab,EXP3102,362mM ethylene_glycol + 2.44M propylene_glycol + 607mM sucrose,3,0.0,0.0,0.3625,0.0,2.44,0.0,0.6072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP3103,legacy_wetlab,EXP3103,1.15M propylene_glycol + 3.9% hsa,2,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
legacy_wetlab_EXP3104,legacy_wetlab,EXP3104,280mM ectoin + 1.48M ethylene_glycol + 20.4mM sucrose + 0.2% hyaluronic_acid,4,0.0,0.28,1.48,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
legacy_wetlab_EXP3105,legacy_wetlab,EXP3105,704mM dmso + 4% fbs + 4% hsa,3,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
legacy_wetlab_EXP3106,legacy_wetlab,EXP3106,485mM dmso + 132mM ethylene_glycol + 53.8% fbs,3,0.4853,0.0,0.1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0
legacy_wetlab_EXP3107,legacy_wetlab,EXP3107,704mM dmso + 100mM sucrose,2,0.704,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP3108,legacy_wetlab,EXP3108,352mM dmso + 100mM sucrose,2,0.352,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP4101,legacy_wetlab,EXP4101,11mM dmso + 310mM ectoin + 1.56M ethylene_glycol,3,0.011,0.3099,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP4102,legacy_wetlab,EXP4102,12mM dmso + 154mM ectoin + 1.23M ethylene_glycol,3,0.012,0.154,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP4103,legacy_wetlab,EXP4103,305mM ectoin + 1.55M ethylene_glycol + 6.5% fbs,3,0.0,0.3047,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
legacy_wetlab_EXP4104,legacy_wetlab,EXP4104,305mM ectoin + 1.55M ethylene_glycol + 5.1% fbs + 0.6% hsa,4,0.0,0.3047,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.6,0.0
legacy_wetlab_EXP4105,legacy_wetlab,EXP4105,305mM ectoin + 1.83M ethylene_glycol + 1.4% fbs,3,0.0,0.3047,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
legacy_wetlab_EXP4106,legacy_wetlab,EXP4106,143mM ectoin + 1.28M ethylene_glycol + 5.3% fbs,3,0.0,0.1431,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0
legacy_wetlab_EXP5101,legacy_wetlab,EXP5101,704mM dmso,1,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5102,legacy_wetlab,EXP5102,704mM dmso + 2% fbs,2,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
legacy_wetlab_EXP5103,legacy_wetlab,EXP5103,244mM ectoin + 1.71M ethylene_glycol,2,0.0,0.2436,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5104,legacy_wetlab,EXP5104,11mM dmso + 290mM ectoin + 2M ethylene_glycol + 6.3% fbs,4,0.011,0.2897,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0
legacy_wetlab_EXP5105,legacy_wetlab,EXP5105,21mM dmso + 291mM ectoin + 1.96M ethylene_glycol + 5.9% fbs,4,0.021,0.2911,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0
legacy_wetlab_EXP5106,legacy_wetlab,EXP5106,7.9mM dmso + 317mM ectoin + 2.11M ethylene_glycol + 2.8% fbs,4,0.0079,0.3171,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
legacy_wetlab_EXP5107,legacy_wetlab,EXP5107,1.84M propylene_glycol + 299mM sucrose,2,0.0,0.0,0.0,0.0,1.84,0.0,0.2993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5108,legacy_wetlab,EXP5108,528mM dmso + 100mM sucrose,2,0.528,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5109,legacy_wetlab,EXP5109,11mM dmso + 290mM ectoin + 1.81M ethylene_glycol + 5.7% fbs,4,0.011,0.2897,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0
legacy_wetlab_EXP5110,legacy_wetlab,EXP5110,21mM dmso + 291mM ectoin + 1.79M ethylene_glycol + 5.4% fbs,4,0.021,0.2911,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0
legacy_wetlab_EXP5111,legacy_wetlab,EXP5111,11mM dmso + 290mM ectoin + 1.63M ethylene_glycol + 5.1% fbs,4,0.011,0.2897,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0
legacy_wetlab_EXP5112,legacy_wetlab,EXP5112,7.9mM dmso + 317mM ectoin + 1.73M ethylene_glycol + 2.3% fbs,4,0.0079,0.3171,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0
legacy_wetlab_EXP5201,legacy_wetlab,EXP5201,233mM glycerol + 1.95M propylene_glycol + 589mM sucrose + 267mM betaine + 1% dextran,5,0.0,0.0,0.0,0.2333,1.95,0.0,0.5887,0.0,0.0,0.0,0.0,0.2666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5202,legacy_wetlab,EXP5202,1.83M glycerol + 30.1mM betaine + 4.7% hsa,3,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
legacy_wetlab_EXP5203,legacy_wetlab,EXP5203,34.3mM dmso + 414mM ectoin + 2.18M ethylene_glycol + 133mM betaine,4,0.0343,0.4145,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5204,legacy_wetlab,EXP5204,139mM ethylene_glycol + 76.6mM betaine + 4.8% pvp + 58.2% fbs,4,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,58.2,0.0,0.0
legacy_wetlab_EXP5205,legacy_wetlab,EXP5205,739mM glycerol + 58.2mM proline + 2.5% dextran,3,0.0,0.0,0.0,0.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5206,legacy_wetlab,EXP5206,1.39M ethylene_glycol + 134mM trehalose + 3.3% dextran,3,0.0,0.0,1.39,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5207,legacy_wetlab,EXP5207,1.67M propylene_glycol + 612mM sucrose + 2.4% dextran,3,0.0,0.0,0.0,0.0,1.67,0.0,0.6118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5208,legacy_wetlab,EXP5208,25.6mM dmso + 318mM proline + 2.4% dextran,3,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5209,legacy_wetlab,EXP5209,32.5mM dmso + 306mM ectoin + 1.65M ethylene_glycol + 24.6mM sucrose + 48.6mM betaine + 0.2% hsa,6,0.0325,0.3056,1.65,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
legacy_wetlab_EXP5210,legacy_wetlab,EXP5210,814mM ethylene_glycol + 97.7mM trehalose + 399mM betaine + 1.2% dextran,4,0.0,0.0,0.8143,0.0,0.0,0.0977,0.0,0.0,0.0,0.0,0.0,0.3994,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP5211,legacy_wetlab,EXP5211,88.5mM betaine + 75.6% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,0.0,0.0
legacy_wetlab_EXP6101,legacy_wetlab,EXP6101,33mM dmso + 306mM ectoin + 2.04M ethylene_glycol + 11.3% fbs,4,0.033,0.3064,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0
legacy_wetlab_EXP6102,legacy_wetlab,EXP6102,44.5mM dmso + 306mM ectoin + 2.04M ethylene_glycol + 11.2% fbs,4,0.0445,0.3064,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0
legacy_wetlab_EXP6103,legacy_wetlab,EXP6103,44.5mM dmso + 306mM ectoin + 2.25M ethylene_glycol + 12.4% fbs,4,0.0445,0.3064,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0
legacy_wetlab_EXP6104,legacy_wetlab,EXP6104,55.5mM dmso + 307mM ectoin + 2.25M ethylene_glycol + 12.4% fbs,4,0.0555,0.3067,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0
legacy_wetlab_EXP6105,legacy_wetlab,EXP6105,1.38M propylene_glycol + 224mM sucrose,2,0.0,0.0,0.0,0.0,1.38,0.0,0.2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP6106,legacy_wetlab,EXP6106,834mM ethylene_glycol + 6% pvp,2,0.0,0.0,0.8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP7101,legacy_wetlab,EXP7101,285mM ectoin + 2.01M ethylene_glycol + 5.4% fbs,3,0.0,0.2848,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0
legacy_wetlab_EXP7102,legacy_wetlab,EXP7102,30.1mM dmso + 286mM ectoin + 1.9M ethylene_glycol + 4.6% fbs,4,0.0301,0.2858,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0
legacy_wetlab_EXP7103,legacy_wetlab,EXP7103,39.2mM dmso + 287mM ectoin + 1.9M ethylene_glycol + 4.5% fbs,4,0.0392,0.2866,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
legacy_wetlab_EXP7104,legacy_wetlab,EXP7104,17mM dmso + 303mM ectoin + 2.1M ethylene_glycol + 2.7% fbs,4,0.017,0.3032,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
legacy_wetlab_EXP7105,legacy_wetlab,EXP7105,285mM ectoin + 1.81M ethylene_glycol + 4.9% fbs,3,0.0,0.2848,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0
legacy_wetlab_EXP7106,legacy_wetlab,EXP7106,30.1mM dmso + 286mM ectoin + 2.09M ethylene_glycol + 5.1% fbs,4,0.0301,0.2858,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0
legacy_wetlab_EXP7107,legacy_wetlab,EXP7107,6.1mM dmso + 265mM ectoin + 2.16M ethylene_glycol + 5.9% fbs,4,0.0061,0.2648,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0
legacy_wetlab_EXP7108,legacy_wetlab,EXP7108,39.2mM dmso + 287mM ectoin + 2.09M ethylene_glycol + 5% fbs,4,0.0392,0.2866,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
legacy_wetlab_EXP7109,legacy_wetlab,EXP7109,6% pvp + 46% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0
legacy_wetlab_EXP7110,legacy_wetlab,EXP7110,2.15M propylene_glycol + 349mM sucrose,2,0.0,0.0,0.0,0.0,2.15,0.0,0.3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_wetlab_EXP7111,legacy_wetlab,EXP7111,139mM ethylene_glycol + 76.6mM betaine + 6% pvp + 72.8% fbs,4,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,72.8,0.0,0.0
legacy_wetlab_EXP7112,legacy_wetlab,EXP7112,487mM ethylene_glycol + 5.4% pvp,2,0.0,0.0,0.4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0
